tiempo radio velocidad aceleracion temperatura pg nH2 nH nO nO2 nOH nH2O nN nNH nNH2 nNH3 nN2H nNO nNO2 nN2O nHNO nN2 nArnH2O2 nHO2 
4.40218659092e-005 6.30575547472e-006 -1673.86946408 -255374218618 8899.15649082 467333022.835 432266637291 1.50861232157e+012 800102828397 81321202536 447609896092 73553662007.4 0 0 0 0 0 0 0 0 0 0 0 3911763.47921 35218210.2735 
4.40218682296e-005 6.30187079452e-006 -1674.46173807 -255148765673 8904.84240188 468758972.239 432088634425 1.50928750522e+012 800460629258 81261722099.4 447451446648 73435627550.8 0 0 0 0 0 0 0 0 0 0 0 3911213.14052 35206797.6539 
4.40218705268e-005 6.2980234529e-006 -1675.04758936 -254919695786 8910.48817766 470177238.817 431912125239 1.50995678611e+012 800815259721 81202773783.9 447294293651 73318775224.7 0 0 0 0 0 0 0 0 0 0 0 3910669.98137 35195485.9542 
4.40218728136e-005 6.29419235148e-006 -1675.63023782 -254683969299 8916.12453667 471595508.046 431736146105 1.51062382244e+012 801168658902 81144035163.5 447137579810 73202463393.7 0 0 0 0 0 0 0 0 0 0 0 3910130.98795 35184213.3842 
4.40218751095e-005 6.29034464211e-006 -1676.21467087 -254450795881 8921.79986819 473025974.733 431559187930 1.51129433369e+012 801523856875 81085002618.1 446979961207 73085694955.3 0 0 0 0 0 0 0 0 0 0 0 3909591.56262 35172883.3502 
4.40218771282e-005 6.28696026692e-006 -1676.72810701 -254235513005 8926.80387854 474289225.315 431403359534 1.5118845865e+012 801836503522 81033046128.5 446841135910 72983027153.9 0 0 0 0 0 0 0 0 0 0 0 3909118.69106 35162910.5857 
4.40218794448e-005 6.28307532835e-006 -1677.31675889 -253996097612 8932.56201225 475745160.43 431224276497 1.51256269803e+012 802195646853 80973367530.1 446681561958 72865220099.2 0 0 0 0 0 0 0 0 0 0 0 3908577.71816 35151454.7028 
4.40218816813e-005 6.27932336334e-006 -1677.88452049 -253753179371 8938.13732761 477157223.444 431051112915 1.51321816531e+012 802542756033 80915693550.8 446527230743 72751491925.7 0 0 0 0 0 0 0 0 0 0 0 3908057.19747 35140382.7637 
4.40218839326e-005 6.27554523913e-006 -1678.45549592 -253505715046 8943.76574284 478585083.644 430876533160 1.51387876483e+012 802892542005 80857579690 446371605761 72637017254.4 0 0 0 0 0 0 0 0 0 0 0 3907534.94924 35129225.5814 
4.40218862372e-005 6.27167650694e-006 -1679.0393819 -253250225376 8949.543997 480053410.922 430697549213 1.5145557918e+012 803250983510 80798032868.9 446212021911 72519845675.6 0 0 0 0 0 0 0 0 0 0 0 3907002.17318 35117792.5179 
4.40218884385e-005 6.2679797266e-006 -1679.5965682 -252998799056 8955.07953187 481462392.571 430526314812 1.51520328021e+012 803593745758 80741095602.3 446059316587 72407927861.1 0 0 0 0 0 0 0 0 0 0 0 3906495.0281 35106859.8208 
4.40218907182e-005 6.26415004856e-006 -1680.17300599 -252735977705 8960.82866297 482928158.018 430348712453 1.51587461556e+012 803949090055 80682073250.8 445900900402 72292034181 0 0 0 0 0 0 0 0 0 0 0 3905971.64037 35095526.1285 
4.40218929632e-005 6.26037750381e-006 -1680.74006066 -252473869337 8966.506609 484378190.943 430173548409 1.5165365028e+012 804299391643 80623893424.1 445744627325 72177916855.4 0 0 0 0 0 0 0 0 0 0 0 3905458.06757 35084353.6519 
4.4021895194e-005 6.25662740037e-006 -1681.30296325 -252209506137 8972.1651843 485825666.077 429999218354 1.51719501085e+012 804647863648 80566022321.7 445589067036 72064525164 0 0 0 0 0 0 0 0 0 0 0 3904949.54451 35073239.9596 
4.40218973846e-005 6.25294376557e-006 -1681.85512469 -251942378284 8977.73750461 487253407.745 429827776165 1.51784238898e+012 804990405852 80509140705.9 445436053358 71953188829.8 0 0 0 0 0 0 0 0 0 0 0 3904452.03183 35062315.8607 
4.40218995649e-005 6.24927631273e-006 -1682.40410053 -251674971734 8983.29922588 488680739.968 429656888030 1.51848745673e+012 805331686084 80452473297.9 445283504343 71842386592.2 0 0 0 0 0 0 0 0 0 0 0 3903958.63754 35051432.5346 
4.40219017412e-005 6.24561418277e-006 -1682.95151516 -251406124315 8988.86675027 490111869.129 429486049559 1.51913211947e+012 805672712638 80395852641.8 445130969977 71731790122.8 0 0 0 0 0 0 0 0 0 0 0 3903467.91724 35040557.8795 
4.40219039307e-005 6.24192887376e-006 -1683.50161554 -251127397921 8994.48356795 491558008.696 429313929529 1.51978139852e+012 806016141371 80338837825.1 444977261437 71620539132.5 0 0 0 0 0 0 0 0 0 0 0 3902976.11007 35029607.2677 
4.40219061175e-005 6.23824668179e-006 -1684.05046213 -250849705151 9000.10977328 493008921.025 429141754289 1.52043066544e+012 806359523691 80281835398.6 444823473626 71509427959.3 0 0 0 0 0 0 0 0 0 0 0 3902486.72838 35018658.8398 
4.40219082636e-005 6.23463197892e-006 -1684.58847475 -250567915732 9005.64666099 494439101.55 428972539397 1.52106855446e+012 806696849524 80225842922.4 444672300899 71400397871.8 0 0 0 0 0 0 0 0 0 0 0 3902008.33298 35007904.2585 
4.40219104015e-005 6.23102991491e-006 -1685.12383526 -250289612837 9011.17784699 495870089.217 428803723480 1.52170472779e+012 807033229576 80170011928.5 444521455934 71291793103.6 0 0 0 0 0 0 0 0 0 0 0 3901533.54717 34997180.6184 
4.40219125394e-005 6.22742668584e-006 -1685.65859131 -250001617764 9016.72451775 497307371.27 428634660383 1.52234162097e+012 807369951719 80114128644.2 444370361487 71183197384.6 0 0 0 0 0 0 0 0 0 0 0 3901060.66272 34986446.9146 
4.4021914729e-005 6.22373525418e-006 -1686.2056229 -249705333850 9022.42122681 498785917.312 428461258960 1.5229946377e+012 807715158266 80056841923.5 444215360152 71071989347.9 0 0 0 0 0 0 0 0 0 0 0 3900578.26868 34975443.6882 
4.40219168108e-005 6.22022443796e-006 -1686.72511663 -249415396930 9027.8526531 500197861.602 428296153927 1.52361620418e+012 808043701466 80002324845.7 444067747017 70966265808.4 0 0 0 0 0 0 0 0 0 0 0 3900121.48186 34964972.5267 
4.40219189634e-005 6.2165928701e-006 -1687.2616776 -249118461370 9033.48473873 501664289.37 428125177428 1.5242596626e+012 808383777407 79945898562.3 443914855933 70856950575.7 0 0 0 0 0 0 0 0 0 0 0 3899651.02636 34954134.8146 
4.40219210331e-005 6.21310031056e-006 -1687.77692504 -248824189032 9038.91457959 503080295.292 427960560452 1.5248789836e+012 808711059181 79891599427.3 443767624336 70751862539.1 0 0 0 0 0 0 0 0 0 0 0 3899200.58858 34943705.8622 
4.40219231297e-005 6.20956114033e-006 -1688.29826596 -248519355915 9044.43028037 504520940.092 427793561300 1.52550706271e+012 809042931881 79836542923.3 443618234817 70645415056.6 0 0 0 0 0 0 0 0 0 0 0 3898746.14774 34933131.7031 
4.40219252453e-005 6.20598875016e-006 -1688.82369349 -248213013320 9050.01148209 505980999.327 427624805412 1.52614154031e+012 809378147317 79780936271.1 443467245925 70538012478.8 0 0 0 0 0 0 0 0 0 0 0 3898289.51971 34922452.2024 
4.40219273961e-005 6.20235591054e-006 -1689.35717247 -247897312831 9055.7013269 507471867.917 427452998860 1.52678727242e+012 809719269466 79724354327.5 443313498849 70428838059.6 0 0 0 0 0 0 0 0 0 0 0 3897827.33401 34911585.7822 
4.40219292728e-005 6.19918507291e-006 -1689.82210855 -247618254347 9060.67932317 508778193.45 427302880721 1.52735131151e+012 810017202933 79674939828.8 443179136777 70333585432.5 0 0 0 0 0 0 0 0 0 0 0 3897425.71603 34902096.2221 
4.40219313562e-005 6.19566398858e-006 -1690.33763099 -247301652708 9066.22006759 510234365.312 427136004880 1.5279781202e+012 810348256572 79620036184.9 443029750046 70227852514 0 0 0 0 0 0 0 0 0 0 0 3896981.72926 34891552.9828 
4.40219334408e-005 6.1921397388e-006 -1690.85279813 -246985409202 9071.77942286 511697725.969 426968793587 1.52860598402e+012 810679829856 79565050662.5 442880035854 70122068152.4 0 0 0 0 0 0 0 0 0 0 0 3896539.43505 34880994.5561 
4.4021935522e-005 6.18862019664e-006 -1691.36645187 -246656840666 9077.34501492 513165033.651 426801620424 1.52923349996e+012 811011181785 79510106142.7 442730328708 70016468766.3 0 0 0 0 0 0 0 0 0 0 0 3896099.88898 34870444.5963 
4.40219375735e-005 6.18514987928e-006 -1691.87210647 -246332171709 9082.84618792 514617624.604 426636604026 1.52985271955e+012 811338116035 79455898362 442582526501 69912389147.1 0 0 0 0 0 0 0 0 0 0 0 3895668.56653 34860036.7377 
4.4021939669e-005 6.1816039485e-006 -1692.38793467 -246000510882 9088.48104502 516107851.249 426467806029 1.53048592353e+012 811672395805 79400476957.7 442431310036 69806085908.3 0 0 0 0 0 0 0 0 0 0 0 3895230.04116 34849396.5774 
4.40219417478e-005 6.17808539709e-006 -1692.89892889 -245668962784 9094.08625769 517592583.517 426300125333 1.53111473025e+012 812004316219 79345451025.6 442281067399 69700647659.3 0 0 0 0 0 0 0 0 0 0 0 3894797.07958 34838833.116 
4.40219438196e-005 6.17457748778e-006 -1693.40752563 -245332356881 9099.68832027 519078818.716 426132767203 1.53174212285e+012 812335452446 79290559366.1 442131086936 69595572282.6 0 0 0 0 0 0 0 0 0 0 0 3894367.62533 34828296.258 
4.40219458246e-005 6.17118159852e-006 -1693.89906319 -245000512966 9105.12467056 520523324.127 425970577719 1.53234994443e+012 812656223177 79237390031 441985712915 69493894285.8 0 0 0 0 0 0 0 0 0 0 0 3893954.0068 34818090.8551 
4.40219478474e-005 6.16775468557e-006 -1694.39426812 -244654672276 9110.62388316 521986771.492 425806731230 1.53296378137e+012 812980132517 79183704504.6 441838828267 69391329357.9 0 0 0 0 0 0 0 0 0 0 0 3893538.73906 34807787.2714 
4.40219498835e-005 6.1643042904e-006 -1694.89202329 -244317867973 9116.17422475 523466108.253 425641584000 1.53358229383e+012 813306472493 79129620227.4 441690751756 69288104383.1 0 0 0 0 0 0 0 0 0 0 0 3893122.78255 34797408.126 
4.40219518744e-005 6.16092952631e-006 -1695.37804214 -243969890841 9121.61600937 524918737.77 425479883847 1.53418770425e+012 813625864022 79076691502 441545741015 69187183617.1 0 0 0 0 0 0 0 0 0 0 0 3892718.10886 34787251.7352 
4.40219537863e-005 6.1576875953e-006 -1695.84415507 -243644490956 9126.85585155 526319544.247 425324387257 1.53476970936e+012 813932874644 79025818219.8 441406270307 69090274094.9 0 0 0 0 0 0 0 0 0 0 0 3892331.32958 34777490.741 
4.40219557843e-005 6.15429879901e-006 -1696.3305638 -243287732125 9132.34595062 527789446.265 425161677569 1.53537852448e+012 814253992882 78972611119.2 441260305554 68989015164.8 0 0 0 0 0 0 0 0 0 0 0 3891929.19029 34767283.0408 
4.40219576002e-005 6.15121805174e-006 -1696.77202339 -242965450347 9137.34845635 529130755.273 425013608748 1.53593239083e+012 814546097577 78924214811.5 441127453373 68896997263.9 0 0 0 0 0 0 0 0 0 0 0 3891565.4862 34757999.2917 
4.40219596087e-005 6.14780952626e-006 -1697.25963124 -242605028556 9142.89598395 530620377.752 424849619678 1.53654562317e+012 814869477030 78870640683.6 440980293104 68795229479.6 0 0 0 0 0 0 0 0 0 0 0 3891165.20593 34747723.4638 
4.40219615916e-005 6.14444367673e-006 -1697.74028026 -242238903105 9148.38727554 532097155.691 424687512263 1.53715162798e+012 815189009629 78817707802.4 440834796766 68694777669.1 0 0 0 0 0 0 0 0 0 0 0 3890772.14627 34737571.8945 
4.40219635816e-005 6.14106459922e-006 -1698.22195719 -241874148337 9153.91341529 533585571.163 424524596193 1.53776046447e+012 815509999732 78764537412.3 440688550043 68593973012.1 0 0 0 0 0 0 0 0 0 0 0 3890379.77061 34727376.0965 
4.4021965537e-005 6.13774354531e-006 -1698.69451496 -241508113726 9159.35766652 535054153.275 424364310048 1.53835928562e+012 815825674758 78712251279.9 440544640169 68494940378 0 0 0 0 0 0 0 0 0 0 0 3889996.33952 34717351.2074 
4.40219675316e-005 6.13435470868e-006 -1699.17584332 -241135941539 9164.92637459 536558589.673 424200581160 1.53897077741e+012 816147993631 78658868632.3 440397614815 68393928588.4 0 0 0 0 0 0 0 0 0 0 0 3889607.32585 34707117.5182 
4.40219692607e-005 6.13141640092e-006 -1699.59246063 -240803848056 9169.76569794 537867850.512 424058479117 1.53950134116e+012 816427625955 78612558963.1 440269989961 68306380333.9 0 0 0 0 0 0 0 0 0 0 0 3889271.91202 34698240.9715 
4.4021971205e-005 6.12811142904e-006 -1700.06025977 -240435958862 9175.22110468 539345880.005 423898488890 1.5400985196e+012 816742334926 78560443838.6 440126277165 68207945561 0 0 0 0 0 0 0 0 0 0 0 3888896.6873 34688253.0514 
4.40219731023e-005 6.12488551204e-006 -1700.51603856 -240064277277 9180.55851663 540794084.557 423742166705 1.54068182889e+012 817049701756 78509548186.1 439985836610 68111904684.2 0 0 0 0 0 0 0 0 0 0 0 3888532.64595 34678500.3313 
4.40219750219e-005 6.12162066607e-006 -1700.97647493 -239679404817 9185.97295751 542265355.37 423583798186 1.54127259492e+012 817360964368 78458011094.8 439843534902 68014744536.6 0 0 0 0 0 0 0 0 0 0 0 3888166.39413 34668626.2495 
4.40219769853e-005 6.118280533e-006 -1701.44664424 -239294709252 9191.52544293 543776402.631 423421611168 1.54187741857e+012 817679598772 78405257220.4 439697778464 67915385348.5 0 0 0 0 0 0 0 0 0 0 0 3887793.9543 34658520.717 
4.40219788947e-005 6.1150313616e-006 -1701.90314356 -238909175160 9196.93956569 545252004.826 423263679291 1.5424661927e+012 817989744009 78353912513.9 439555823188 67818772351.8 0 0 0 0 0 0 0 0 0 0 0 3887433.92441 34648686.8054 
4.4021980816e-005 6.11176099664e-006 -1702.36175083 -238518484247 9202.40184746 546742942.652 423104556193 1.54305922694e+012 818302099481 78302205565.3 439412774414 67721569489.6 0 0 0 0 0 0 0 0 0 0 0 3887073.79398 34638785.2465 
4.40219827268e-005 6.10850779037e-006 -1702.81707892 -238126333346 9207.84830372 548231770.945 422946107581 1.54364956726e+012 818613002297 78250742731.2 439270309338 67624916875.4 0 0 0 0 0 0 0 0 0 0 0 3886717.8079 34628932.2148 
4.4021984592e-005 6.10533124803e-006 -1703.26082969 -237731871565 9213.17880867 549691039.86 422791238507 1.54422639751e+012 818916757490 78200466525.7 439131040940 67530580784.6 0 0 0 0 0 0 0 0 0 0 0 3886372.45742 34619308.1418 
4.40219864731e-005 6.10212674307e-006 -1703.70763148 -237338432396 9218.56869655 551168714.468 422634851509 1.54480870748e+012 819223365633 78149721617.6 438990385751 67435453290.3 0 0 0 0 0 0 0 0 0 0 0 3886026.2495 34609596.1745 
4.40219884057e-005 6.09883385994e-006 -1704.16585342 -236931308522 9224.12031985 552692989.146 422473989611 1.54540749757e+012 819538616966 78097549889.6 438845683063 67337743213.9 0 0 0 0 0 0 0 0 0 0 0 3885672.8113 34599613.1004 
4.40219902762e-005 6.09564575649e-006 -1704.60861601 -236524578668 9229.50797625 554174436.286 422318089998 1.54598763991e+012 819844017526 78047011925.7 438705422233 67243181922.5 0 0 0 0 0 0 0 0 0 0 0 3885332.97232 34589944.605 
4.40219921745e-005 6.09240944313e-006 -1705.05718238 -236115484469 9234.98991795 555684025.028 422159675518 1.54657696318e+012 820154217772 77995683259.6 438562876749 67147230751.5 0 0 0 0 0 0 0 0 0 0 0 3884990.25978 34580126.8688 
4.40219940461e-005 6.08921787333e-006 -1705.49866008 -235697838382 9240.40876132 557178434.597 422003295867 1.54715854126e+012 820460308224 77945038141.9 438422140521 67052645756.7 0 0 0 0 0 0 0 0 0 0 0 3884654.62686 34570441.9349 
4.40219959531e-005 6.08596500848e-006 -1705.94770256 -235275835587 9245.94469384 558707390.049 421843754125 1.54775169979e+012 820772459809 77893393737.4 438278536335 66956284866.8 0 0 0 0 0 0 0 0 0 0 0 3884314.9108 34560568.0692 
4.40219978355e-005 6.08275335049e-006 -1706.39014396 -234854098045 9251.42344122 560222795.429 421686076156 1.54833775114e+012 821080837720 77842377212.4 438136587796 66861185000.7 0 0 0 0 0 0 0 0 0 0 0 3883981.86955 34550816.4494 
4.40219997398e-005 6.07950335628e-006 -1706.83693577 -234423802909 9256.98072843 561762204.929 421526356905 1.54893120928e+012 821393079095 77790725109.5 437992779439 66764990933.2 0 0 0 0 0 0 0 0 0 0 0 3883647.26857 34540945.6284 
4.40220015914e-005 6.07634264568e-006 -1707.27054781 -233992709584 9262.39807552 563265060.231 421370871870 1.54950876061e+012 821696918466 77740466341.5 437852762133 66671479103 0 0 0 0 0 0 0 0 0 0 0 3883324.23843 34531343.3417 
4.40220034539e-005 6.07316240556e-006 -1707.70593048 -233561018028 9267.86161223 564782939.21 421214273233 1.55009027506e+012 822002810037 77689871539.2 437711720779 66577429042.1 0 0 0 0 0 0 0 0 0 0 0 3883001.57011 34521679.1667 
4.40220053151e-005 6.06998369314e-006 -1708.14018586 -233127282072 9273.33531954 566305869.177 421057596533 1.55067190537e+012 822308729695 77639275519.7 437570587863 66483463939.1 0 0 0 0 0 0 0 0 0 0 0 3882681.45151 34512017.1361 
4.40220071247e-005 6.0668921668e-006 -1708.56164283 -232701917063 9278.67121034 567792598.833 420905070146 1.55123796142e+012 822606426205 77590042809.6 437433173156 66392114370.3 0 0 0 0 0 0 0 0 0 0 0 3882372.42728 34502617.7847 
4.40220089863e-005 6.06371121566e-006 -1708.9943698 -232254354510 9284.17417141 569328095.879 420747980446 1.5518207807e+012 822912906169 77539360877.3 437291626332 66298161952.7 0 0 0 0 0 0 0 0 0 0 0 3882056.87373 34492944.2152 
4.40220108148e-005 6.06058584157e-006 -1709.41861919 -231821753329 9289.59360358 570842485.689 420593485836 1.55239380166e+012 823214201407 77489539662 437152397194 66205890200.4 0 0 0 0 0 0 0 0 0 0 0 3881749.17188 34483437.4209 
4.40220126037e-005 6.05752755747e-006 -1709.83287464 -231380722691 9294.90885356 572329883.502 420442164122 1.55295489082e+012 823509191924 77440764166 437016007670 66115636811.6 0 0 0 0 0 0 0 0 0 0 0 3881450.47514 34474132.6134 
4.40220145023e-005 6.05428083838e-006 -1710.27168656 -230908718600 9300.5648044 573914927.602 420281363408 1.55355095017e+012 823822534320 77388957709.2 436871053150 66019863420.1 0 0 0 0 0 0 0 0 0 0 0 3881135.87348 34464252.3054 
4.40220163006e-005 6.05120480542e-006 -1710.68650256 -230466761843 9305.93600394 575422372.723 420128868631 1.55411605231e+012 824119570867 77339850452.4 436733565770 65929163971.9 0 0 0 0 0 0 0 0 0 0 0 3880840.20847 34454889.4097 
4.40220180983e-005 6.04812914076e-006 -1711.10036012 -230010846623 9311.31885711 576935239.267 419976248448 1.55468145498e+012 824416734239 77290725406.8 436595945629 65838513409.5 0 0 0 0 0 0 0 0 0 0 0 3880546.97122 34445525.7401 
4.40220198889e-005 6.04506486364e-006 -1711.51177467 -229556901409 9316.69405364 578448102.274 419824050452 1.55524513012e+012 824712958638 77241758741.7 436458686619 65748236409.4 0 0 0 0 0 0 0 0 0 0 0 3880257.19707 34436194.919 
4.40220216481e-005 6.04205369814e-006 -1711.91516596 -229107073424 9321.98806231 579940213.074 419674351486 1.55579939082e+012 825004205319 77193617970.3 436323662357 65659561130.6 0 0 0 0 0 0 0 0 0 0 0 3879974.78026 34427024.1169 
4.4022023457e-005 6.03895669402e-006 -1712.32912671 -228632522145 9327.44541749 581480542.525 419520241405 1.55636981899e+012 825303916208 77144081295.2 436184639788 65568396380 0 0 0 0 0 0 0 0 0 0 0 3879686.756 34417590.1848 
4.40220252533e-005 6.03588043386e-006 -1712.73937391 -228171884427 9332.87874524 583016288.188 419367019302 1.55693679482e+012 825601781718 77094852797.4 436046398609 65477880875.1 0 0 0 0 0 0 0 0 0 0 0 3879403.10156 34408217.8015 
4.40220270662e-005 6.03277509038e-006 -1713.15254121 -227686295731 9338.37614964 584572377.178 419212202786 1.55750950301e+012 825902626909 77045135044.3 435906699069 65386548797.2 0 0 0 0 0 0 0 0 0 0 0 3879119.29913 34398755.2198 
4.40220288173e-005 6.02977475601e-006 -1713.55081526 -227220344094 9343.69983004 586081431.509 419062482288 1.55806319955e+012 826193454763 76997075806.9 435771579045 65298342648.4 0 0 0 0 0 0 0 0 0 0 0 3878847.48498 34389611.1681 
4.40220304825e-005 6.02692103908e-006 -1713.92877994 -226778669744 9348.77449974 587521860.824 418919951276 1.55859016188e+012 826470212709 76951344392.4 435642930201 65214481200.4 0 0 0 0 0 0 0 0 0 0 0 3878591.1888 34380912.6932 
4.40220322656e-005 6.02386456226e-006 -1714.33267679 -226298115423 9354.22182314 589070194.996 418767155985 1.55915491481e+012 826766787949 76902341368.9 435504998202 65124698446.8 0 0 0 0 0 0 0 0 0 0 0 3878319.08775 34371594.8746 
4.40220340101e-005 6.02087355428e-006 -1714.7269915 -225818399385 9359.56461836 590590958.878 418617496057 1.55970792039e+012 827057163929 76854365640.4 435369877994 65036876164.4 0 0 0 0 0 0 0 0 0 0 0 3878055.27345 34362475.3952 
4.40220358083e-005 6.01778978611e-006 -1715.13256372 -225315746769 9365.08574178 592164708.792 418463052367 1.56027843795e+012 827356703862 76804878943.3 435230419568 64946369055 0 0 0 0 0 0 0 0 0 0 0 3877785.82923 34353071.8724 
4.40220376463e-005 6.01463695485e-006 -1715.54619151 -224814891645 9370.74382348 593779845.798 418305000380 1.56086211184e+012 827663118323 76754259753.9 435087682821 64853875829 0 0 0 0 0 0 0 0 0 0 0 3877512.99122 34343456.5442 
4.40220393511e-005 6.01171207572e-006 -1715.92897762 -224333777013 9376.00489913 595283787.247 418158240568 1.56140392819e+012 827947528733 76707278523.9 434955125865 64768106944.6 0 0 0 0 0 0 0 0 0 0 0 3877262.38666 34334535.384 
4.4022041102e-005 6.00870726267e-006 -1716.32127949 -223835277848 9381.42190475 596834450.24 418007334546 1.5619608948e+012 828239861844 76658991482.7 434818805777 64680031334.5 0 0 0 0 0 0 0 0 0 0 0 3877007.42015 34325369.4549 
4.40220428029e-005 6.00578762397e-006 -1716.7015366 -223340557423 9386.69719844 598346640.505 417860574645 1.5625024063e+012 828524053935 76612051994.4 434686213443 64594488551.5 0 0 0 0 0 0 0 0 0 0 0 3876762.12608 34316462.4713 
4.40220445608e-005 6.00276943707e-006 -1717.09366363 -222835811830 9392.1628624 599915580.213 417708724883 1.56306254006e+012 828817988970 76563506211.7 434549004379 64506096090.2 0 0 0 0 0 0 0 0 0 0 0 3876511.0544 34307254.0102 
4.40220462892e-005 5.99980129139e-006 -1717.47832521 -222327852639 9397.55015628 601464193.218 417559257748 1.5636137279e+012 829107199513 76515743616.5 434413930183 64419206617.1 0 0 0 0 0 0 0 0 0 0 0 3876266.69852 34298197.462 
4.40220480181e-005 5.99683169586e-006 -1717.86221088 -221817724706 9402.95228298 603019232.834 417409583611 1.56416552309e+012 829396698865 76467936195.6 434278651049 64332312000.3 0 0 0 0 0 0 0 0 0 0 0 3876024.75325 34289135.8006 
4.40220497286e-005 5.99389290162e-006 -1718.24115865 -221311249862 9408.31043675 604563753.75 417261329982 1.56471192753e+012 829683340506 76420603512.5 434144638237 64246355503.4 0 0 0 0 0 0 0 0 0 0 0 3875787.82915 34280167.5153 
4.40220514396e-005 5.99095263542e-006 -1718.61933731 -220796031014 9413.68332333 606114660.592 417112870757 1.56525893642e+012 829970269864 76373226120.2 434010422123 64160392727.2 0 0 0 0 0 0 0 0 0 0 0 3875553.31807 34271194.1937 
4.40220531839e-005 5.98795452698e-006 -1719.0039607 -220260800562 9419.17436329 607701885.956 416961355714 1.56581704663e+012 830262992031 76324895105.4 433873425422 64072776844.7 0 0 0 0 0 0 0 0 0 0 0 3875316.82773 34262043.8528 
4.40220549053e-005 5.98499518745e-006 -1719.38261791 -219744192982 9424.60677746 609274366.292 416811665996 1.56636827648e+012 830552075474 76277167719.8 433738061397 63986331662.2 0 0 0 0 0 0 0 0 0 0 0 3875085.96961 34253011.4183 
4.40220565707e-005 5.98213134009e-006 -1719.74811079 -219219007764 9429.8756511 610801599.064 416666679790 1.56690203729e+012 830831969086 76230960249.4 433606933995 63902711682.3 0 0 0 0 0 0 0 0 0 0 0 3874865.09953 34244270.111 
4.40220583289e-005 5.97910733855e-006 -1720.13302581 -218678960797 9435.45176831 612420132.156 416513450333 1.56746598667e+012 831127662537 76182147250.1 433468333442 63814453805.3 0 0 0 0 0 0 0 0 0 0 0 3874634.54524 34235039.6834 
4.40220600166e-005 5.97620398117e-006 -1720.50159404 -218141529772 9440.81764062 613979816.525 416366203357 1.56800776448e+012 831411701370 76135260947.4 433335126999 63729754163 0 0 0 0 0 0 0 0 0 0 0 3874415.81119 34226177.3032 
4.40220616975e-005 5.97331173073e-006 -1720.86778055 -217606837615 9446.17492905 615539136.053 416219392400 1.56854778831e+012 831694791878 76088533861.1 433202298257 63645414853.3 0 0 0 0 0 0 0 0 0 0 0 3874200.45869 34217348.6935 
4.40220633922e-005 5.97039505303e-006 -1721.23607044 -217074839215 9451.5895798 617117314.367 416071212877 1.56909269474e+012 831980412810 76041391799.8 433068214397 63560400047.5 0 0 0 0 0 0 0 0 0 0 0 3873985.91121 34208445.452 
4.40220651083e-005 5.96744094015e-006 -1721.60806721 -216517332155 9457.08617434 618721599.923 415920999851 1.56964492383e+012 832269842179 75993623906 432932273222 63474331865.1 0 0 0 0 0 0 0 0 0 0 0 3873771.30559 34199427.9404 
4.40220668018e-005 5.96452505095e-006 -1721.97423657 -215966101010 9462.52397759 620310930.324 415772600540 1.57019033174e+012 832555666978 75946453627.6 432797956439 63389414740.8 0 0 0 0 0 0 0 0 0 0 0 3873562.16734 34190527.1784 
4.40220684407e-005 5.96170262655e-006 -1722.32770237 -215427197576 9467.79918908 621854834.101 415628835057 1.57071856375e+012 832832462647 75900776003.8 432667817696 63307255003.9 0 0 0 0 0 0 0 0 0 0 0 3873362.28074 34181911.8509 
4.40220700832e-005 5.95887341691e-006 -1722.68105696 -214883824407 9473.09868397 623407922.07 415484602657 1.57124836773e+012 833110054389 75854969527.9 432537240481 63224932905.1 0 0 0 0 0 0 0 0 0 0 0 3873164.44437 34173276.0089 
4.40220717643e-005 5.9559770391e-006 -1723.04179681 -214321268890 9478.53606963 625003584.416 415336820253 1.5717910627e+012 833394371658 75808055851.7 432403432986 63140692967.6 0 0 0 0 0 0 0 0 0 0 0 3872964.59109 34164435.4143 
4.40220734053e-005 5.95314936135e-006 -1723.39299356 -213775298766 9483.85631285 626566990.865 415192420396 1.57232119036e+012 833672076844 75762235734.7 432272672221 63058486921.2 0 0 0 0 0 0 0 0 0 0 0 3872772.06929 34155804.8438 
4.40220751216e-005 5.9501912147e-006 -1723.75934374 -213200444373 9489.43458496 628208474.41 415041228181 1.57287610021e+012 833962734331 75714281217.6 432135743836 62972525873.7 0 0 0 0 0 0 0 0 0 0 0 3872573.41636 34146776.4822 
4.40220767437e-005 5.9473946865e-006 -1724.10468334 -212644340197 9494.71993451 629765888.744 414898174372 1.57340099502e+012 834237642169 75668927682.9 432006170267 62891297081.7 0 0 0 0 0 0 0 0 0 0 0 3872388.30441 34138241.8486 
4.40220783844e-005 5.94456577307e-006 -1724.4530312 -212069021040 9500.07824786 631346915.897 414753343336 1.5739322671e+012 834515862285 75623030166.6 431874971363 62809163120.1 0 0 0 0 0 0 0 0 0 0 0 3872203.69799 34129608.9058 
4.40220800144e-005 5.94175458563e-006 -1724.79820212 -211503903691 9505.41474124 632923618.988 414609299697 1.57446050744e+012 834792467039 75577401586.6 431744470248 62727579284.8 0 0 0 0 0 0 0 0 0 0 0 3872022.85086 34121030.6486 
4.40220816889e-005 5.93886608445e-006 -1725.15182638 -210921962421 9510.9102498 634549509.082 414461169853 1.57500358372e+012 835076811613 75530498788.3 431610251047 62643788681.3 0 0 0 0 0 0 0 0 0 0 0 3871839.77221 34112217.1544 
